date,city,temperature,humidity,condition
2025-02-01,Philadelphia,2.2,32,Thunderstorm
2025-02-02,Philadelphia,38.0,90,Clear
2025-02-03,Philadelphia,3.8,90,Rain
2025-02-04,Philadelphia,2.9,59,Thunderstorm
2025-02-05,Philadelphia,27.9,23,Rain
2025-02-06,Philadelphia,39.4,43,Snow
2025-02-07,Philadelphia,10.5,48,Clouds
2025-02-08,Philadelphia,29.6,92,Snow
2025-02-09,Philadelphia,31.1,69,Clouds
2025-02-10,Philadelphia,23.6,40,Fog
2025-02-11,Philadelphia,4.7,56,Clouds
2025-02-12,Philadelphia,9.8,26,Thunderstorm
2025-02-13,Philadelphia,9.3,25,Rain
2025-02-14,Philadelphia,19.1,82,Drizzle
2025-02-15,Philadelphia,34.1,61,Rain
2025-02-16,Philadelphia,-6.5,28,Snow
2025-02-17,Philadelphia,10.9,96,Drizzle
2025-02-18,Philadelphia,34.7,56,Rain
2025-02-19,Philadelphia,12.0,48,Clouds
2025-02-20,Philadelphia,-9.9,65,Fog
2025-02-21,Philadelphia,4.0,83,Clear
2025-02-22,Philadelphia,32.6,57,Clear
2025-02-23,Philadelphia,29.8,29,Rain
2025-02-24,Philadelphia,28.4,99,Clouds
2025-02-25,Philadelphia,26.9,50,Drizzle
2025-02-26,Philadelphia,16.5,50,Drizzle
2025-02-27,Philadelphia,26.6,34,Snow
2025-02-28,Philadelphia,16.8,95,Snow
2025-03-01,Philadelphia,19.7,57,Fog
2025-03-02,Philadelphia,39.8,57,Snow
2025-03-03,Philadelphia,22.5,57,Thunderstorm
2025-03-04,Philadelphia,18.3,97,Drizzle
2025-03-05,Philadelphia,5.3,84,Thunderstorm
2025-03-06,Philadelphia,9.8,70,Clear
2025-03-07,Philadelphia,15.0,75,Rain
2025-03-08,Philadelphia,32.2,35,Clear
2025-03-09,Philadelphia,24.2,39,Clouds
2025-03-10,Philadelphia,-7.3,79,Rain
2025-03-11,Philadelphia,2.7,96,Drizzle
2025-03-12,Philadelphia,-9.8,68,Snow
2025-03-13,Philadelphia,-4.9,79,Clouds
2025-03-14,Philadelphia,28.7,56,Thunderstorm
2025-03-15,Philadelphia,18.0,50,Fog
2025-03-16,Philadelphia,34.8,25,Clouds
2025-03-17,Philadelphia,5.0,74,Thunderstorm
2025-03-18,Philadelphia,5.6,69,Clouds
2025-03-19,Philadelphia,31.1,42,Snow
2025-03-20,Philadelphia,20.9,28,Clouds
2025-03-21,Philadelphia,39.6,78,Clouds
2025-03-22,Philadelphia,31.3,88,Fog
2025-03-23,Philadelphia,14.5,41,Clear
2025-03-24,Philadelphia,28.0,47,Drizzle
2025-03-25,Philadelphia,39.3,41,Fog
2025-03-26,Philadelphia,4.6,43,Snow
2025-03-27,Philadelphia,29.3,91,Fog
2025-03-28,Philadelphia,8.3,80,Clouds
2025-03-29,Philadelphia,-8.4,44,Snow
2025-03-30,Philadelphia,9.0,29,Rain
2025-03-31,Philadelphia,-8.6,77,Clear
2025-04-01,Philadelphia,34.7,35,Fog
2025-04-02,Philadelphia,38.8,59,Clouds
2025-04-03,Philadelphia,-9.6,31,Snow
2025-04-04,Philadelphia,22.0,49,Drizzle
2025-04-05,Philadelphia,13.6,96,Rain
2025-04-06,Philadelphia,18.3,97,Snow
2025-04-07,Philadelphia,10.5,89,Clouds
2025-04-08,Philadelphia,33.6,31,Fog
2025-04-09,Philadelphia,20.8,46,Clouds
2025-04-10,Philadelphia,15.6,32,Snow
2025-04-11,Philadelphia,16.4,37,Thunderstorm
2025-04-12,Philadelphia,-5.4,90,Clear
2025-04-13,Philadelphia,-0.8,83,Thunderstorm
2025-04-14,Philadelphia,-4.9,25,Fog
2025-04-15,Philadelphia,1.2,88,Fog
2025-04-16,Philadelphia,18.3,85,Drizzle
2025-04-17,Philadelphia,4.1,44,Fog
2025-04-18,Philadelphia,34.7,36,Rain
2025-04-19,Philadelphia,6.8,67,Clear
2025-04-20,Philadelphia,30.9,67,Rain
2025-04-21,Philadelphia,-8.0,33,Drizzle
2025-04-22,Philadelphia,20.0,37,Clear
2025-04-23,Philadelphia,22.0,20,Rain
2025-04-24,Philadelphia,30.4,23,Snow
2025-04-25,Philadelphia,25.6,59,Thunderstorm
2025-04-26,Philadelphia,38.5,78,Clouds
2025-04-27,Philadelphia,11.6,20,Fog
2025-04-28,Philadelphia,-9.8,39,Rain
2025-04-29,Philadelphia,24.7,45,Clouds
2025-04-30,Philadelphia,31.9,20,Rain
2025-05-01,Philadelphia,6.4,27,Snow
2025-05-02,Philadelphia,23.0,86,Drizzle
2025-05-03,Philadelphia,39.7,65,Thunderstorm
2025-05-04,Philadelphia,23.1,93,Rain
2025-05-05,Philadelphia,32.5,29,Snow
2025-05-06,Philadelphia,13.4,90,Drizzle
2025-05-07,Philadelphia,39.6,26,Fog
2025-05-08,Philadelphia,15.1,75,Clear
2025-05-09,Philadelphia,7.1,69,Thunderstorm
2025-05-10,Philadelphia,-8.2,21,Clouds
2025-05-11,Philadelphia,18.2,93,Clouds
2025-05-12,Philadelphia,-8.1,61,Fog
2025-05-13,Philadelphia,-6.8,92,Thunderstorm
2025-05-14,Philadelphia,6.9,30,Clouds
2025-05-15,Philadelphia,-2.6,78,Clear
2025-05-16,Philadelphia,38.2,67,Clouds
2025-05-17,Philadelphia,4.5,70,Thunderstorm
2025-05-18,Philadelphia,25.8,63,Clouds
2025-05-19,Philadelphia,33.0,67,Thunderstorm
2025-05-20,Philadelphia,27.7,45,Rain
2025-05-21,Philadelphia,9.7,80,Fog
2025-05-22,Philadelphia,38.5,68,Clouds
2025-05-23,Philadelphia,19.1,21,Rain
2025-05-24,Philadelphia,-2.1,47,Rain
2025-05-25,Philadelphia,-9.9,62,Drizzle
2025-05-26,Philadelphia,-7.6,30,Snow
2025-05-27,Philadelphia,4.1,40,Drizzle
2025-05-28,Philadelphia,23.5,59,Snow
2025-05-29,Philadelphia,6.2,25,Drizzle
2025-05-30,Philadelphia,25.3,39,Clouds
2025-05-31,Philadelphia,31.5,49,Clear
2025-06-01,Philadelphia,29.7,67,Fog
2025-06-02,Philadelphia,16.3,89,Rain
2025-06-03,Philadelphia,21.2,47,Thunderstorm
2025-06-04,Philadelphia,30.0,83,Thunderstorm
2025-06-05,Philadelphia,5.9,84,Snow
2025-06-06,Philadelphia,27.5,72,Fog
2025-06-07,Philadelphia,2.4,58,Snow
2025-06-08,Philadelphia,-0.3,86,Fog
2025-06-09,Philadelphia,4.7,65,Thunderstorm
2025-06-10,Philadelphia,-6.0,40,Clouds
2025-06-11,Philadelphia,31.5,89,Drizzle
2025-06-12,Philadelphia,35.8,32,Clouds
2025-06-13,Philadelphia,-5.1,56,Snow
2025-06-14,Philadelphia,37.6,45,Clear
2025-06-15,Philadelphia,18.7,63,Snow
2025-06-16,Philadelphia,26.7,88,Thunderstorm
2025-06-17,Philadelphia,-7.3,78,Drizzle
2025-06-18,Philadelphia,11.4,50,Snow
2025-06-19,Philadelphia,-1.1,48,Fog
2025-06-20,Philadelphia,38.5,59,Drizzle
2025-06-21,Philadelphia,19.0,65,Thunderstorm
2025-06-22,Philadelphia,33.2,21,Clouds
2025-06-23,Philadelphia,-9.1,48,Clouds
2025-06-24,Philadelphia,11.0,87,Thunderstorm
2025-06-25,Philadelphia,3.6,70,Fog
2025-06-26,Philadelphia,16.6,50,Clouds
2025-06-27,Philadelphia,16.7,30,Fog
2025-06-28,Philadelphia,33.7,96,Thunderstorm
2025-06-29,Philadelphia,-6.9,76,Thunderstorm
2025-06-30,Philadelphia,14.3,60,Clear
2025-07-01,Philadelphia,-2.5,87,Fog
2025-07-02,Philadelphia,-8.2,66,Thunderstorm
2025-07-03,Philadelphia,-2.4,84,Clear
2025-07-04,Philadelphia,31.2,37,Fog
2025-07-05,Philadelphia,29.5,44,Drizzle
2025-07-06,Philadelphia,-4.8,63,Fog
2025-07-07,Philadelphia,12.4,97,Thunderstorm
2025-07-08,Philadelphia,24.9,49,Drizzle
2025-07-09,Philadelphia,30.1,99,Clouds
2025-07-10,Philadelphia,15.8,79,Fog
2025-07-11,Philadelphia,17.9,46,Drizzle
2025-07-12,Philadelphia,28.5,65,Rain
2025-07-13,Philadelphia,-4.1,32,Rain
2025-07-14,Philadelphia,-6.6,36,Fog
2025-07-15,Philadelphia,-0.5,80,Clear
2025-07-16,Philadelphia,-7.4,97,Clouds
2025-07-17,Philadelphia,25.1,49,Thunderstorm
2025-07-18,Philadelphia,10.2,67,Rain
2025-07-19,Philadelphia,23.0,51,Clouds
2025-07-20,Philadelphia,11.8,26,Clear
2025-07-21,Philadelphia,0.3,59,Clouds
2025-07-22,Philadelphia,22.5,66,Snow
2025-07-23,Philadelphia,22.3,71,Rain
2025-07-24,Philadelphia,9.4,60,Snow
2025-07-25,Philadelphia,27.2,75,Rain
2025-07-26,Philadelphia,18.2,96,Drizzle
2025-07-27,Philadelphia,24.6,58,Fog
2025-07-28,Philadelphia,24.7,95,Drizzle
2025-07-29,Philadelphia,-1.8,43,Snow
2025-07-30,Philadelphia,8.9,95,Clear
2025-07-31,Philadelphia,14.6,95,Thunderstorm
2025-08-01,Philadelphia,24.2,71,Drizzle
2025-08-02,Philadelphia,29.1,90,Drizzle
2025-08-03,Philadelphia,-5.4,30,Snow
2025-08-04,Philadelphia,23.3,77,Thunderstorm
2025-08-05,Philadelphia,25.2,30,Clouds
2025-08-06,Philadelphia,-4.0,25,Rain
2025-08-07,Philadelphia,14.5,87,Clouds
2025-08-08,Philadelphia,14.6,74,Thunderstorm
2025-08-09,Philadelphia,12.6,44,Thunderstorm
2025-08-10,Philadelphia,39.0,74,Clear
2025-08-11,Philadelphia,-4.7,90,Thunderstorm
2025-08-12,Philadelphia,31.8,93,Snow
2025-08-13,Philadelphia,5.8,45,Thunderstorm
2025-08-14,Philadelphia,13.9,36,Snow
2025-08-15,Philadelphia,-3.5,39,Rain
2025-08-16,Philadelphia,22.3,43,Fog
2025-08-17,Philadelphia,25.0,60,Rain
2025-08-18,Philadelphia,12.9,80,Clear
2025-08-19,Philadelphia,31.9,68,Snow
2025-08-20,Philadelphia,18.3,42,Snow
2025-08-21,Philadelphia,13.5,63,Clear
2025-08-22,Philadelphia,14.1,87,Clear
2025-08-23,Philadelphia,21.5,55,Drizzle
2025-08-24,Philadelphia,26.0,63,Snow
2025-08-25,Philadelphia,-1.8,56,Clear
2025-08-26,Philadelphia,4.2,44,Thunderstorm
2025-08-27,Philadelphia,-4.5,89,Rain
2025-08-28,Philadelphia,-6.0,46,Thunderstorm
2025-08-29,Philadelphia,21.8,96,Clouds
2025-08-30,Philadelphia,-1.7,23,Rain
2025-08-31,Philadelphia,30.3,33,Rain
2025-09-01,Philadelphia,-1.1,94,Fog
2025-09-02,Philadelphia,34.1,27,Clear
2025-09-03,Philadelphia,23.7,76,Thunderstorm
2025-09-04,Philadelphia,31.0,86,Rain
2025-09-05,Philadelphia,14.4,34,Snow
2025-09-06,Philadelphia,2.2,100,Rain
2025-09-07,Philadelphia,16.7,94,Clear
2025-09-08,Philadelphia,32.1,86,Snow
2025-09-09,Philadelphia,35.5,80,Rain
2025-09-10,Philadelphia,3.5,75,Clear
2025-09-11,Philadelphia,-1.4,28,Clouds
2025-09-12,Philadelphia,2.0,50,Snow
2025-09-13,Philadelphia,17.5,86,Fog
2025-09-14,Philadelphia,1.8,69,Clouds
2025-09-15,Philadelphia,-6.3,55,Clear
2025-09-16,Philadelphia,36.4,74,Clear
2025-09-17,Philadelphia,-1.5,24,Thunderstorm
2025-09-18,Philadelphia,22.0,53,Fog
2025-09-19,Philadelphia,6.1,68,Drizzle
2025-09-20,Philadelphia,4.5,94,Clear
2025-09-21,Philadelphia,-1.7,26,Fog
2025-09-22,Philadelphia,12.0,99,Fog
2025-09-23,Philadelphia,5.2,78,Clear
2025-09-24,Philadelphia,-10.0,39,Clear
2025-09-25,Philadelphia,18.9,89,Clear
2025-09-26,Philadelphia,-4.9,22,Snow
2025-09-27,Philadelphia,26.9,93,Rain
2025-09-28,Philadelphia,4.8,29,Fog
2025-09-29,Philadelphia,10.7,71,Rain
2025-09-30,Philadelphia,30.9,85,Drizzle
2025-10-01,Philadelphia,8.9,41,Drizzle
2025-10-02,Philadelphia,22.3,51,Clouds
2025-10-03,Philadelphia,27.6,24,Clear
2025-10-04,Philadelphia,2.8,38,Clouds
2025-10-05,Philadelphia,25.3,97,Fog
2025-10-06,Philadelphia,1.6,21,Drizzle
2025-10-07,Philadelphia,3.2,25,Drizzle
2025-10-08,Philadelphia,27.2,31,Drizzle
2025-10-09,Philadelphia,32.1,38,Drizzle
2025-10-10,Philadelphia,19.7,34,Clouds
2025-10-11,Philadelphia,28.3,20,Snow
2025-10-12,Philadelphia,26.0,79,Snow
2025-10-13,Philadelphia,37.6,24,Thunderstorm
2025-10-14,Philadelphia,3.9,25,Thunderstorm
2025-10-15,Philadelphia,1.2,69,Drizzle
2025-10-16,Philadelphia,27.6,70,Drizzle
2025-10-17,Philadelphia,25.3,52,Drizzle
2025-10-18,Philadelphia,19.4,60,Thunderstorm
2025-10-19,Philadelphia,-6.0,100,Clouds
2025-10-20,Philadelphia,28.9,96,Snow
2025-10-21,Philadelphia,-3.5,76,Drizzle
2025-10-22,Philadelphia,37.0,69,Clear
2025-10-23,Philadelphia,39.2,96,Thunderstorm
2025-10-24,Philadelphia,10.3,23,Clear
2025-10-25,Philadelphia,-2.6,93,Snow
2025-10-26,Philadelphia,36.8,41,Fog
2025-10-27,Philadelphia,39.3,40,Rain
2025-10-28,Philadelphia,-1.1,65,Fog
2025-10-29,Philadelphia,5.0,91,Clear
2025-10-30,Philadelphia,19.7,35,Clear
2025-10-31,Philadelphia,34.7,29,Drizzle
2025-11-01,Philadelphia,30.6,57,Rain
2025-11-02,Philadelphia,33.6,53,Snow
2025-11-03,Philadelphia,15.7,39,Clouds
2025-11-04,Philadelphia,3.8,72,Fog
2025-11-05,Philadelphia,5.5,67,Fog
2025-11-06,Philadelphia,36.7,30,Clear
2025-11-07,Philadelphia,-2.8,25,Fog
2025-11-08,Philadelphia,37.1,31,Clear
2025-11-09,Philadelphia,17.3,78,Clouds
2025-11-10,Philadelphia,-4.0,83,Rain
2025-11-11,Philadelphia,37.8,89,Thunderstorm
2025-11-12,Philadelphia,11.4,25,Snow
2025-11-13,Philadelphia,27.7,25,Snow
2025-11-14,Philadelphia,12.3,88,Drizzle
2025-11-15,Philadelphia,31.4,21,Clear
2025-11-16,Philadelphia,27.3,82,Thunderstorm
2025-11-17,Philadelphia,18.5,20,Snow
2025-11-18,Philadelphia,7.0,92,Snow
2025-11-19,Philadelphia,-5.6,35,Clouds
2025-11-20,Philadelphia,-3.5,33,Clouds
2025-11-21,Philadelphia,-6.0,91,Snow
2025-11-22,Philadelphia,23.0,43,Clouds
2025-11-23,Philadelphia,9.9,33,Fog
2025-11-24,Philadelphia,21.3,51,Fog
2025-11-25,Philadelphia,26.5,81,Drizzle
2025-11-26,Philadelphia,23.6,63,Clouds
2025-11-27,Philadelphia,32.1,44,Snow
2025-11-28,Philadelphia,31.0,30,Fog
2025-11-29,Philadelphia,17.0,76,Clear
2025-11-30,Philadelphia,-3.4,66,Snow
2025-12-01,Philadelphia,32.4,36,Rain
2025-12-02,Philadelphia,10.7,22,Fog
2025-12-03,Philadelphia,36.2,64,Clear
2025-12-04,Philadelphia,6.0,67,Rain
2025-12-05,Philadelphia,-8.1,24,Snow
2025-12-06,Philadelphia,18.6,24,Thunderstorm
2025-12-07,Philadelphia,-9.8,49,Thunderstorm
2025-12-08,Philadelphia,1.2,59,Clouds
2025-12-09,Philadelphia,-4.0,53,Rain
2025-12-10,Philadelphia,6.6,30,Drizzle
2025-12-11,Philadelphia,5.5,100,Rain
2025-12-12,Philadelphia,-1.1,26,Clear
2025-12-13,Philadelphia,26.1,99,Drizzle
2025-12-14,Philadelphia,20.1,30,Snow
2025-12-15,Philadelphia,13.9,92,Fog
2025-12-16,Philadelphia,32.3,70,Drizzle
2025-12-17,Philadelphia,-0.8,85,Fog
2025-12-18,Philadelphia,29.8,97,Thunderstorm
2025-12-19,Philadelphia,10.2,100,Thunderstorm
2025-12-20,Philadelphia,-1.2,43,Thunderstorm
2025-12-21,Philadelphia,15.7,75,Snow
2025-12-22,Philadelphia,6.2,62,Snow
2025-12-23,Philadelphia,39.9,44,Snow
2025-12-24,Philadelphia,-9.4,90,Drizzle
2025-12-25,Philadelphia,25.9,85,Snow
2025-12-26,Philadelphia,-9.9,20,Snow
2025-12-27,Philadelphia,0.9,55,Snow
2025-12-28,Philadelphia,37.9,76,Rain
2025-12-29,Philadelphia,33.2,67,Rain
2025-12-30,Philadelphia,19.8,99,Thunderstorm
2025-12-31,Philadelphia,5.7,26,Fog
2020-01-01,San Antonio,4.4,67,Clouds
2020-01-02,San Antonio,1.2,38,Rain
2020-01-03,San Antonio,-2.8,96,Rain
2020-01-04,San Antonio,-1.2,67,Thunderstorm
2020-01-05,San Antonio,-4.6,47,Snow
2020-01-06,San Antonio,25.3,81,Clouds
2020-01-07,San Antonio,38.5,42,Drizzle
2020-01-08,San Antonio,38.7,52,Rain
2020-01-09,San Antonio,-8.6,33,Fog
2020-01-10,San Antonio,14.6,46,Thunderstorm
2020-01-11,San Antonio,25.8,100,Clouds
2020-01-12,San Antonio,7.5,82,Thunderstorm
2020-01-13,San Antonio,7.0,72,Clear
2020-01-14,San Antonio,18.4,49,Clear
2020-01-15,San Antonio,36.5,91,Drizzle
2020-01-16,San Antonio,9.7,52,Drizzle
2020-01-17,San Antonio,1.5,40,Snow
2020-01-18,San Antonio,14.9,65,Clouds
2020-01-19,San Antonio,8.2,49,Thunderstorm
2020-01-20,San Antonio,20.5,23,Clouds
2020-01-21,San Antonio,26.7,99,Thunderstorm
2020-01-22,San Antonio,-1.1,91,Drizzle
2020-01-23,San Antonio,16.6,100,Thunderstorm
2020-01-24,San Antonio,27.5,73,Thunderstorm
2020-01-25,San Antonio,-6.3,36,Rain
2020-01-26,San Antonio,33.6,82,Rain
2020-01-27,San Antonio,13.8,45,Thunderstorm
2020-01-28,San Antonio,-6.6,63,Rain
2020-01-29,San Antonio,34.1,44,Rain
2020-01-30,San Antonio,34.4,88,Clouds
2020-01-31,San Antonio,15.2,25,Fog
2020-02-01,San Antonio,33.4,70,Fog
2020-02-02,San Antonio,11.9,58,Drizzle
2020-02-03,San Antonio,15.3,36,Rain
2020-02-04,San Antonio,-1.8,91,Clouds
2020-02-05,San Antonio,3.0,69,Clouds
2020-02-06,San Antonio,19.1,82,Fog
2020-02-07,San Antonio,30.0,43,Rain
2020-02-08,San Antonio,23.1,32,Drizzle
2020-02-09,San Antonio,30.8,21,Clouds
2020-02-10,San Antonio,8.8,59,Fog
2020-02-11,San Antonio,37.0,27,Snow
2020-02-12,San Antonio,17.6,82,Drizzle
2020-02-13,San Antonio,17.7,46,Clear
2020-02-14,San Antonio,7.6,80,Drizzle
2020-02-15,San Antonio,-7.0,50,Fog
2020-02-16,San Antonio,13.7,59,Clear
2020-02-17,San Antonio,14.5,34,Snow
2020-02-18,San Antonio,20.1,83,Fog
2020-02-19,San Antonio,-3.5,44,Clouds
2020-02-20,San Antonio,38.9,78,Snow
2020-02-21,San Antonio,11.6,58,Fog
2020-02-22,San Antonio,-3.6,100,Clear
2020-02-23,San Antonio,4.6,69,Clear
2020-02-24,San Antonio,36.7,77,Fog
2020-02-25,San Antonio,24.4,61,Drizzle
2020-02-26,San Antonio,26.8,94,Fog
2020-02-27,San Antonio,-0.9,43,Fog
2020-02-28,San Antonio,-5.9,61,Rain
2020-02-29,San Antonio,32.4,21,Drizzle
2020-03-01,San Antonio,36.1,65,Drizzle
2020-03-02,San Antonio,-9.4,78,Drizzle
2020-03-03,San Antonio,-1.3,73,Rain
2020-03-04,San Antonio,15.5,62,Thunderstorm
2020-03-05,San Antonio,-1.7,83,Clear
2020-03-06,San Antonio,2.2,75,Fog
2020-03-07,San Antonio,-6.7,88,Snow
2020-03-08,San Antonio,24.1,72,Snow
2020-03-09,San Antonio,20.9,58,Rain
2020-03-10,San Antonio,38.8,79,Snow
2020-03-11,San Antonio,26.2,81,Clear
2020-03-12,San Antonio,3.2,74,Fog
2020-03-13,San Antonio,20.7,82,Clear
2020-03-14,San Antonio,22.3,62,Rain
2020-03-15,San Antonio,33.0,59,Drizzle
2020-03-16,San Antonio,36.0,30,Rain
2020-03-17,San Antonio,30.2,65,Snow
2020-03-18,San Antonio,14.5,63,Fog
2020-03-19,San Antonio,-9.3,32,Clouds
2020-03-20,San Antonio,16.4,75,Clear
2020-03-21,San Antonio,17.9,78,Drizzle
2020-03-22,San Antonio,1.5,100,Thunderstorm
2020-03-23,San Antonio,29.6,33,Snow
2020-03-24,San Antonio,28.8,33,Clouds
2020-03-25,San Antonio,11.7,88,Drizzle
2020-03-26,San Antonio,27.2,84,Drizzle
2020-03-27,San Antonio,36.4,54,Clear
2020-03-28,San Antonio,28.3,84,Snow
2020-03-29,San Antonio,-2.9,50,Fog
2020-03-30,San Antonio,21.6,87,Fog
2020-03-31,San Antonio,2.5,66,Rain
2020-04-01,San Antonio,8.8,53,Rain
2020-04-02,San Antonio,5.0,38,Thunderstorm
2020-04-03,San Antonio,23.4,69,Fog
2020-04-04,San Antonio,33.7,46,Rain
2020-04-05,San Antonio,32.8,100,Drizzle
2020-04-06,San Antonio,26.3,98,Clouds
2020-04-07,San Antonio,12.1,91,Rain
2020-04-08,San Antonio,30.8,69,Clear
2020-04-09,San Antonio,22.8,51,Drizzle
2020-04-10,San Antonio,-0.0,40,Fog
2020-04-11,San Antonio,9.5,51,Clouds
2020-04-12,San Antonio,25.3,56,Fog
2020-04-13,San Antonio,-4.8,31,Snow
2020-04-14,San Antonio,17.3,68,Thunderstorm
2020-04-15,San Antonio,20.7,41,Clouds
2020-04-16,San Antonio,30.6,85,Snow
2020-04-17,San Antonio,2.7,36,Clear
2020-04-18,San Antonio,28.6,70,Clouds
2020-04-19,San Antonio,-5.2,88,Thunderstorm
2020-04-20,San Antonio,-4.9,72,Rain
2020-04-21,San Antonio,38.7,48,Clear
2020-04-22,San Antonio,8.3,95,Rain
2020-04-23,San Antonio,12.0,92,Thunderstorm
2020-04-24,San Antonio,19.3,59,Rain
2020-04-25,San Antonio,16.8,97,Thunderstorm
2020-04-26,San Antonio,35.9,24,Drizzle
2020-04-27,San Antonio,8.3,61,Fog
2020-04-28,San Antonio,37.2,85,Rain
2020-04-29,San Antonio,12.7,52,Rain
2020-04-30,San Antonio,20.4,22,Snow
2020-05-01,San Antonio,-4.1,66,Thunderstorm
2020-05-02,San Antonio,-4.0,76,Snow
2020-05-03,San Antonio,24.3,78,Drizzle
2020-05-04,San Antonio,20.4,31,Snow
2020-05-05,San Antonio,23.9,27,Drizzle
2020-05-06,San Antonio,-6.4,66,Thunderstorm
2020-05-07,San Antonio,17.5,24,Clouds
2020-05-08,San Antonio,20.2,87,Clouds
2020-05-09,San Antonio,-4.0,90,Clouds
2020-05-10,San Antonio,-2.7,67,Snow
2020-05-11,San Antonio,-8.6,37,Thunderstorm
2020-05-12,San Antonio,29.0,89,Drizzle
2020-05-13,San Antonio,11.2,29,Clear
2020-05-14,San Antonio,24.6,79,Clouds
2020-05-15,San Antonio,34.6,80,Drizzle
2020-05-16,San Antonio,-4.3,73,Clouds
2020-05-17,San Antonio,-2.1,61,Fog
2020-05-18,San Antonio,-4.7,63,Rain
2020-05-19,San Antonio,39.8,100,Fog
2020-05-20,San Antonio,6.2,79,Snow
2020-05-21,San Antonio,38.0,58,Drizzle
2020-05-22,San Antonio,-5.6,41,Fog
2020-05-23,San Antonio,6.1,25,Clouds
2020-05-24,San Antonio,-2.9,74,Rain
2020-05-25,San Antonio,5.8,91,Rain
2020-05-26,San Antonio,-9.9,62,Clouds
2020-05-27,San Antonio,20.0,93,Rain
2020-05-28,San Antonio,38.5,83,Rain
2020-05-29,San Antonio,1.5,48,Fog
2020-05-30,San Antonio,7.2,24,Rain
2020-05-31,San Antonio,36.5,96,Rain
2020-06-01,San Antonio,-3.3,59,Drizzle
2020-06-02,San Antonio,5.4,68,Snow
2020-06-03,San Antonio,22.4,26,Thunderstorm
2020-06-04,San Antonio,22.2,91,Drizzle
2020-06-05,San Antonio,-1.2,80,Thunderstorm
2020-06-06,San Antonio,27.5,58,Drizzle
2020-06-07,San Antonio,-5.3,24,Clouds
2020-06-08,San Antonio,14.1,45,Thunderstorm
2020-06-09,San Antonio,-6.2,64,Rain
2020-06-10,San Antonio,19.3,61,Fog
2020-06-11,San Antonio,16.1,24,Clear
2020-06-12,San Antonio,24.7,84,Fog
2020-06-13,San Antonio,12.9,84,Clouds
2020-06-14,San Antonio,28.5,79,Clear
2020-06-15,San Antonio,-0.4,93,Rain
2020-06-16,San Antonio,32.2,97,Thunderstorm
2020-06-17,San Antonio,37.1,40,Fog
2020-06-18,San Antonio,30.4,46,Clouds
2020-06-19,San Antonio,1.6,30,Clouds
2020-06-20,San Antonio,2.3,96,Clouds
2020-06-21,San Antonio,-3.0,99,Clear
2020-06-22,San Antonio,15.1,75,Rain
2020-06-23,San Antonio,32.5,21,Rain
2020-06-24,San Antonio,-8.3,89,Snow
2020-06-25,San Antonio,29.1,75,Clear
2020-06-26,San Antonio,31.0,56,Rain
2020-06-27,San Antonio,17.9,25,Rain
2020-06-28,San Antonio,23.7,44,Thunderstorm
2020-06-29,San Antonio,24.7,36,Fog
2020-06-30,San Antonio,-1.7,68,Snow
2020-07-01,San Antonio,-7.8,96,Clear
2020-07-02,San Antonio,17.7,44,Snow
2020-07-03,San Antonio,1.6,84,Thunderstorm
2020-07-04,San Antonio,30.6,57,Fog
2020-07-05,San Antonio,19.1,84,Drizzle
2020-07-06,San Antonio,14.1,70,Rain
2020-07-07,San Antonio,29.3,21,Clear
2020-07-08,San Antonio,29.5,39,Rain
2020-07-09,San Antonio,9.7,52,Thunderstorm
2020-07-10,San Antonio,-5.3,99,Thunderstorm
2020-07-11,San Antonio,24.1,39,Rain
2020-07-12,San Antonio,8.0,75,Fog
2020-07-13,San Antonio,6.6,67,Clouds
2020-07-14,San Antonio,-1.2,63,Rain
2020-07-15,San Antonio,5.5,69,Snow
2020-07-16,San Antonio,-9.5,27,Snow
2020-07-17,San Antonio,30.8,68,Clouds
2020-07-18,San Antonio,-6.8,29,Clear
2020-07-19,San Antonio,19.9,89,Fog
2020-07-20,San Antonio,14.6,90,Drizzle
2020-07-21,San Antonio,14.8,51,Rain
2020-07-22,San Antonio,-9.0,70,Snow
2020-07-23,San Antonio,8.4,83,Fog
2020-07-24,San Antonio,12.4,97,Drizzle
2020-07-25,San Antonio,13.5,45,Snow
2020-07-26,San Antonio,29.9,37,Clouds
2020-07-27,San Antonio,22.8,75,Fog
2020-07-28,San Antonio,-0.4,80,Thunderstorm
2020-07-29,San Antonio,37.4,56,Rain
2020-07-30,San Antonio,7.9,30,Clouds
2020-07-31,San Antonio,28.8,44,Clouds
2020-08-01,San Antonio,13.7,33,Rain
2020-08-02,San Antonio,15.0,37,Thunderstorm
2020-08-03,San Antonio,22.9,42,Thunderstorm
2020-08-04,San Antonio,9.5,27,Thunderstorm
2020-08-05,San Antonio,10.7,49,Thunderstorm
2020-08-06,San Antonio,35.4,73,Fog
2020-08-07,San Antonio,33.8,81,Fog
2020-08-08,San Antonio,25.3,26,Rain
2020-08-09,San Antonio,20.3,69,Clouds
2020-08-10,San Antonio,14.2,54,Fog
2020-08-11,San Antonio,-2.4,72,Clear
2020-08-12,San Antonio,7.0,33,Fog
2020-08-13,San Antonio,-2.7,24,Thunderstorm
2020-08-14,San Antonio,39.9,94,Clouds
2020-08-15,San Antonio,14.4,81,Drizzle
2020-08-16,San Antonio,25.2,56,Clouds
2020-08-17,San Antonio,23.6,28,Snow
