city,date,temperature,humidity,conditions,wind_speed,pressure,feels_like,temp_min,temp_max,wind_direction,wind_gust,visibility,cloud_cover,rain,snow,rain_1h,rain_3h,snow_1h,snow_3h,weather_main,weather_id,weather_icon,uv_index,air_quality_index,air_quality_description,latitude,longitude,heat_index,wind_chill,dew_point,precipitation_probability,weather_comfort_score
Phoenix,2022-10-16,43.1,30,Sunny,3.7,1011.2,43.1,38.1,46.1,55,5.7,18761,34,0.0,0.0,0.0,,0.0,,Sunny,800,01d,5,3,Moderate,33.453158825579486,-112.07581326450646,44.1,,35.1,45.1,48.1
Seattle,2022-10-16,20,68,Snowy,5.4,1030.2,20,17,25,109,6.4,6976,100,0.0,2.14,0.0,,2.14,6.43,Snowy,600,13d,9,1,Good,47.61174512053192,-122.33029574134542,,,5.7,56.9,43.7
Los Angeles,2022-10-17,23.6,80,Rainy,4.9,1035,25.6,18.6,26.6,163,4.9,13871,86,7.32,0.0,7.32,21.95,0.0,,Rainy,500,10d,7,1,Fair,34.052652111197844,-118.24488029200968,28.4,,11.0,37.8,84.4
Miami,2022-10-17,40,72,Rainy,1.9,1033.9,42,36,45,121,3.9,7772,17,1.87,0.0,1.87,5.6,0.0,,Rainy,500,10d,4,2,Good,25.761030813620806,-80.1978142194272,43.6,,28.6,57.1,74.4
New York,2022-10-17,25,69,Rainy,6.2,1026.7,23,22,31,28,10.2,19617,15,5.79,0.0,5.79,17.36,0.0,,Rainy,500,10d,11,2,Poor,40.713988079513626,-74.00860779455718,26.7,,13.9,37.4,92.8
Phoenix,2022-10-17,45,35,Sunny,3.9,1022.3,47,39,51,193,4.9,17891,89,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,1,Fair,33.445268241609945,-112.06578338890073,48.0,,36.1,17.1,51.3
Seattle,2022-10-17,11.5,58,Sunny,3.0,1018.9,10.5,6.5,16.5,152,7.0,6837,42,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,4,Good,47.60559349831371,-122.34123700689636,,,5.7,21.2,81.6
Los Angeles,2022-10-18,33.6,87,Sunny,1.9,1026.1,32.6,27.6,37.6,20,2.9,19935,31,0.0,0.0,0.0,,0.0,,Sunny,800,01d,1,5,Fair,34.06178044786066,-118.24712412961676,36.5,,25.3,39.8,46.8
Miami,2022-10-18,37.6,74,Stormy,2.1,1021.2,40.6,34.6,42.6,216,5.1,8207,18,0.96,0.0,0.96,2.87,0.0,,Stormy,200,11d,6,1,Poor,25.756904896489374,-80.18356413288686,37.9,,24.1,43.4,34.5
New York,2022-10-18,15.5,67,Rainy,4.2,1022.5,14.5,10.5,21.5,78,6.2,5035,75,3.89,0.0,3.89,11.67,0.0,,Rainy,500,10d,1,3,Poor,40.718595213167504,-74.007939802253,,,8.8,64.7,90.8
Phoenix,2022-10-18,45,35,Rainy,5.5,1020.2,43,42,50,33,5.5,17988,6,7.15,0.0,7.15,21.46,0.0,,Rainy,500,10d,9,3,Poor,33.442837100576604,-112.0767562063152,46.4,,30.9,27.7,46.9
Seattle,2022-10-18,19.5,70,Cloudy,4.0,1020.9,22.5,13.5,25.5,69,8.0,15634,28,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,5,Fair,47.604110804569395,-122.33889136630918,,,13.8,48.8,43.2
Los Angeles,2022-10-19,31.6,75,Cloudy,1.8,1031.7,28.6,27.6,37.6,109,5.8,8790,82,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,4,Poor,34.06158349249839,-118.24841003470273,32.4,,22.9,79.4,62.4
Miami,2022-10-19,36.6,84,Rainy,3.3,1035,39.6,33.6,42.6,227,4.3,14726,75,4.37,0.0,4.37,13.11,0.0,,Rainy,500,10d,10,3,Good,25.764743951877673,-80.19562233268836,37.2,,29.5,44.2,54.7
New York,2022-10-19,25,66,Rainy,3.7,1027.8,24,21,30,111,5.7,11730,91,2.44,0.0,2.44,7.32,0.0,,Rainy,500,10d,5,2,Good,40.7047700973473,-74.00549550843252,26.7,,15.2,20.6,86.4
Phoenix,2022-10-19,45,39,Rainy,3.6,1013.4,46,42,49,93,5.6,8698,86,3.81,0.0,3.81,11.43,0.0,,Rainy,500,10d,10,5,Good,33.44755843483422,-112.07458477075144,46.6,,30.2,15.8,71.0
Seattle,2022-10-19,15.5,69,Snowy,5.9,1018.1,16.5,13.5,20.5,151,8.9,11516,88,0.0,4.86,0.0,,4.86,14.58,Snowy,600,13d,6,2,Poor,47.60493077363412,-122.34061837456389,,,9.5,72.5,74.1
Los Angeles,2022-10-20,35,87,Sunny,4.0,1027.0,36,29,40,243,8.0,19778,83,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,2,Poor,34.04233495907485,-118.24728805731873,35.4,,28.5,34.4,48.2
Miami,2022-10-20,40,74,Snowy,4.0,1023.3,39,35,43,306,6.0,12209,25,0.0,0.93,0.0,,0.93,2.78,Snowy,600,13d,10,5,Fair,25.767731411759783,-80.19808634354969,44.3,,33.9,36.6,40.1
New York,2022-10-20,22.5,67,Cloudy,4.4,1015.2,23.5,19.5,25.5,14,6.4,5995,68,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,3,3,Moderate,40.71558055210833,-74.01050549809837,24.7,,16.5,27.4,67.8
Phoenix,2022-10-20,45,44,Cloudy,3.5,1018.5,47,40,51,131,4.5,11484,46,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,8,5,Good,33.43863962060097,-112.06555388024361,45.4,,37.9,76.0,85.8
Seattle,2022-10-20,10.5,73,Cloudy,3.0,1020.5,13.5,4.5,13.5,232,8.0,14921,89,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,2,5,Fair,47.61209148264433,-122.33960736486492,,,4.8,34.0,63.8
Los Angeles,2022-10-21,35,77,Stormy,1.6,1031.6,36,29,39,284,1.6,12099,75,3.4,0.0,3.4,10.21,0.0,,Stormy,200,11d,1,4,Fair,34.05921940369497,-118.24426089185356,37.6,,25.0,72.7,79.3
Miami,2022-10-21,33.6,84,Sunny,2.7,1027.3,36.6,31.6,37.6,72,4.7,19214,76,0.0,0.0,0.0,,0.0,,Sunny,800,01d,5,4,Moderate,25.752763333328282,-80.1966457259315,37.0,,22.0,60.7,72.5
New York,2022-10-21,16.6,64,Cloudy,3.6,1023.5,13.6,13.6,20.6,265,7.6,9845,39,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,5,5,Fair,40.708248597176535,-74.00732279942424,,,9.7,21.2,77.6
Phoenix,2022-10-21,37.1,43,Rainy,3.4,1023.9,37.1,32.1,43.1,312,8.4,17044,80,5.62,0.0,5.62,16.85,0.0,,Rainy,500,10d,6,2,Poor,33.45452991060308,-112.07053392103313,39.8,,23.5,79.0,48.9
Seattle,2022-10-21,13.5,63,Snowy,6.4,1023.3,10.5,9.5,18.5,263,10.4,16748,34,0.0,1.95,0.0,,1.95,5.85,Snowy,600,13d,7,1,Good,47.59772407218303,-122.32243985824516,,,8.2,24.7,73.2
Los Angeles,2022-10-22,35,82,Rainy,2.1,1034.8,33,31,38,90,5.1,7127,25,4.08,0.0,4.08,12.24,0.0,,Rainy,500,10d,11,4,Fair,34.045806187278274,-118.23424836657277,35.1,,27.0,38.2,50.3
Miami,2022-10-22,30.6,78,Sunny,4.9,1035,31.6,24.6,32.6,341,5.9,11581,9,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,3,Good,25.7688076599713,-80.1959370418272,33.2,,18.5,69.9,57.6
New York,2022-10-22,15.6,78,Snowy,3.9,1016.6,14.6,11.6,17.6,119,4.9,13616,85,0.0,2.06,0.0,,2.06,6.18,Snowy,600,13d,6,3,Moderate,40.714865719430584,-74.01421013899196,,,10.0,54.2,79.9
Phoenix,2022-10-22,37.1,43,Snowy,6.5,1019.8,36.1,31.1,41.1,230,9.5,10943,25,0.0,1.0,0.0,,1.0,3.0,Snowy,600,13d,9,5,Poor,33.45253917227276,-112.06914010757062,39.9,,26.2,41.9,75.1
Seattle,2022-10-22,15.6,64,Snowy,5.0,1025.7,16.6,12.6,17.6,270,6.0,19542,54,0.0,1.55,0.0,,1.55,4.64,Snowy,600,13d,4,5,Fair,47.60061406545489,-122.3225857406137,,,9.5,38.7,51.0
Los Angeles,2022-10-23,35,70,Cloudy,4.5,1035,33,31,37,147,5.5,6614,9,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,5,Fair,34.05778171551696,-118.25128957883553,37.7,,26.2,54.6,94.7
Miami,2022-10-23,38.6,90,Cloudy,2.7,1034.7,41.6,33.6,43.6,66,2.7,16821,89,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,2,Good,25.756701354261917,-80.19446938875997,40.3,,33.1,65.5,89.9
New York,2022-10-23,22.6,67,Rainy,6.4,1027.5,25.6,18.6,25.6,342,11.4,18723,30,7.33,0.0,7.33,21.99,0.0,,Rainy,500,10d,4,3,Fair,40.707925491150036,-74.0103243595275,23.0,,12.0,79.1,94.9
Phoenix,2022-10-23,36.1,32,Sunny,6.3,1019.8,38.1,31.1,38.1,272,9.3,5246,74,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,2,Moderate,33.443964551852794,-112.08357692477419,39.4,,21.6,10.0,40.8
Seattle,2022-10-23,20,74,Snowy,6.2,1018.3,19,17,26,232,7.2,15138,3,0.0,1.21,0.0,,1.21,3.64,Snowy,600,13d,9,4,Fair,47.61058073387698,-122.32255964475046,,,10.4,15.0,87.6
Los Angeles,2022-10-24,25.6,70,Rainy,1.8,1023.6,26.6,20.6,30.6,106,6.8,13326,32,1.99,0.0,1.99,5.97,0.0,,Rainy,500,10d,9,5,Fair,34.0566141707488,-118.24192857037815,28.7,,14.7,19.6,60.5
Miami,2022-10-24,32.6,84,Rainy,1.2,1029.5,32.6,26.6,38.6,268,6.2,9126,58,3.54,0.0,3.54,10.63,0.0,,Rainy,500,10d,6,3,Good,25.75200614344241,-80.19803546869508,36.7,,21.2,75.5,47.9
New York,2022-10-24,25,68,Rainy,3.3,1024.9,22,19,28,80,3.3,6235,92,1.31,0.0,1.31,3.93,0.0,,Rainy,500,10d,7,2,Good,40.71030709462665,-73.99809390464172,28.8,,19.1,55.0,56.6
Phoenix,2022-10-24,45,39,Cloudy,4.0,1010.9,45,40,51,308,6.0,13883,55,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,7,3,Poor,33.45469599369682,-112.06625554014968,45.8,,33.2,74.6,91.2
Seattle,2022-10-24,20,69,Rainy,4.3,1031.1,19,16,25,216,7.3,17714,15,0.94,0.0,0.94,2.82,0.0,,Rainy,500,10d,7,5,Moderate,47.60675621695081,-122.32709535233359,,,11.7,14.4,89.2
Los Angeles,2022-10-25,35,83,Cloudy,3.9,1026.2,36,31,39,282,5.9,18204,33,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,2,Moderate,34.05911987002528,-118.23912152806713,35.6,,27.7,62.8,53.9
Miami,2022-10-25,29.6,60,Rainy,3.7,1022.1,27.6,24.6,33.6,297,7.7,10873,90,2.65,0.0,2.65,7.94,0.0,,Rainy,500,10d,9,1,Good,25.76643316863276,-80.19792467379648,29.7,,21.7,48.4,81.5
New York,2022-10-25,25,64,Sunny,5.8,1029.5,28,21,31,88,8.8,5795,35,0.0,0.0,0.0,,0.0,,Sunny,800,01d,9,5,Good,40.70335286894999,-74.00366047564397,29.2,,12.4,27.3,59.4
Phoenix,2022-10-25,43.2,34,Cloudy,6.3,1012.2,40.2,38.2,45.2,247,6.3,13445,1,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,6,1,Poor,33.45496429481666,-112.07062629121548,44.1,,33.6,47.4,72.1
Seattle,2022-10-25,10.6,76,Sunny,3.5,1021.2,10.6,8.6,16.6,102,6.5,15464,72,0.0,0.0,0.0,,0.0,,Sunny,800,01d,7,5,Fair,47.60982511733469,-122.32848828808336,,,2.2,28.0,89.8
Los Angeles,2022-10-26,35,90,Stormy,3.7,1030.7,36,31,38,273,6.7,14424,69,2.25,0.0,2.25,6.75,0.0,,Stormy,200,11d,3,5,Moderate,34.06131783675505,-118.2461943308251,37.8,,23.6,20.1,39.2
Miami,2022-10-26,37.6,71,Rainy,2.4,1029.9,37.6,35.6,39.6,280,2.4,11605,2,2.13,0.0,2.13,6.4,0.0,,Rainy,500,10d,6,4,Moderate,25.75239761497216,-80.19806723821068,39.4,,31.5,55.8,89.7
New York,2022-10-26,25,75,Sunny,3.0,1020.0,24,21,27,190,8.0,6531,42,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,1,Poor,40.710010457240614,-74.00082370657512,29.5,,14.4,14.1,53.0
Phoenix,2022-10-26,41.2,40,Snowy,4.0,1017.1,43.2,36.2,44.2,227,6.0,15106,54,0.0,0.73,0.0,,0.73,2.19,Snowy,600,13d,4,3,Poor,33.458145472285864,-112.0657451672492,45.2,,30.8,16.4,49.2
Seattle,2022-10-26,20,59,Rainy,6.2,1026.8,21,17,26,99,11.2,12653,74,0.99,0.0,0.99,2.96,0.0,,Rainy,500,10d,1,2,Fair,47.6008030206045,-122.34200617758047,,,12.6,13.5,62.3
Los Angeles,2022-10-27,24.6,75,Rainy,3.8,1035,23.6,20.6,29.6,195,8.8,16529,22,1.33,0.0,1.33,3.98,0.0,,Rainy,500,10d,5,4,Fair,34.05725821108905,-118.24568669940338,28.6,,9.9,11.5,53.9
Miami,2022-10-27,30.6,89,Cloudy,1.4,1035,30.6,26.6,34.6,108,4.4,14663,22,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,3,3,Moderate,25.760417729289316,-80.19132515402147,33.6,,25.6,68.5,52.7
New York,2022-10-27,15.8,67,Cloudy,4.0,1027.8,15.8,13.8,21.8,138,7.0,9878,55,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,6,2,Fair,40.706405205195104,-74.00716120960641,,,1.1,15.4,50.1
Phoenix,2022-10-27,45,39,Rainy,5.7,1014.3,42,40,47,80,10.7,5625,28,6.17,0.0,6.17,18.52,0.0,,Rainy,500,10d,4,3,Fair,33.442687487754355,-112.08197132404153,47.2,,35.6,41.4,76.5
Seattle,2022-10-27,12.7,75,Rainy,3.1,1030.7,14.7,9.7,17.7,127,8.1,11447,44,4.13,0.0,4.13,12.39,0.0,,Rainy,500,10d,7,5,Moderate,47.612860128608375,-122.33800825174055,,,4.3,26.5,44.5
Los Angeles,2022-10-28,35,81,Stormy,2.9,1023.4,32,29,40,113,7.9,6086,5,7.41,0.0,7.41,22.24,0.0,,Stormy,200,11d,7,1,Good,34.05219046292063,-118.24445286129797,35.9,,21.0,49.0,65.0
Miami,2022-10-28,40,80,Cloudy,1.3,1035,39,35,45,82,4.3,10582,65,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,5,Poor,25.759556825575846,-80.19686879057103,44.0,,30.8,26.1,84.4
New York,2022-10-28,25,67,Snowy,5.9,1030.9,23,20,30,327,10.9,7840,42,0.0,4.47,0.0,,4.47,13.42,Snowy,600,13d,4,1,Fair,40.71311874218971,-74.00674992633166,26.8,,11.0,55.9,94.3
Phoenix,2022-10-28,40.2,34,Cloudy,5.5,1009.5,42.2,36.2,45.2,71,7.5,15498,77,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,6,1,Poor,33.447634705348555,-112.06432125450915,41.2,,34.9,42.8,54.1
Seattle,2022-10-28,17.7,70,Cloudy,4.1,1022.1,14.7,11.7,21.7,60,4.1,17824,97,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,11,4,Fair,47.604267710369975,-122.3364924390733,,,11.8,61.0,52.8
Los Angeles,2022-10-29,34.7,90,Sunny,2.5,1028.5,32.7,29.7,36.7,213,3.5,18169,95,0.0,0.0,0.0,,0.0,,Sunny,800,01d,3,4,Fair,34.05925199781335,-118.24932971378429,38.7,,20.0,37.4,76.3
Miami,2022-10-29,31.7,76,Rainy,3.2,1027.2,31.7,25.7,37.7,278,5.2,18857,94,7.36,0.0,7.36,22.09,0.0,,Rainy,500,10d,1,5,Poor,25.764121850062374,-80.18577179397079,34.6,,22.8,40.5,34.7
New York,2022-10-29,25,62,Sunny,6.5,1014.3,23,21,30,326,7.5,11689,65,0.0,0.0,0.0,,0.0,,Sunny,800,01d,7,1,Fair,40.70379305356739,-74.00271819988416,27.5,,14.4,77.7,79.7
Phoenix,2022-10-29,36.2,45,Cloudy,3.8,1007.5,39.2,32.2,41.2,63,7.8,14438,77,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,11,1,Fair,33.44513428267874,-112.07732082277701,38.3,,23.3,11.3,85.3
Seattle,2022-10-29,10.7,59,Cloudy,5.1,1031.1,7.7,8.7,13.7,221,8.1,7862,75,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,3,2,Fair,47.59832827220194,-122.3405844640676,,,0.0,32.7,83.7
Los Angeles,2022-10-30,28.7,79,Snowy,3.8,1024.3,28.7,22.7,31.7,47,6.8,18035,68,0.0,1.87,0.0,,1.87,5.62,Snowy,600,13d,11,1,Poor,34.06068200861292,-118.23405246740637,31.9,,21.7,23.7,91.5
Miami,2022-10-30,40,78,Sunny,2.6,1021.9,37,35,42,281,5.6,6174,50,0.0,0.0,0.0,,0.0,,Sunny,800,01d,5,4,Poor,25.754971412152518,-80.18943029509744,41.5,,27.2,62.4,61.7
New York,2022-10-30,25,73,Cloudy,4.7,1019.9,28,21,28,233,7.7,8662,0,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,10,3,Poor,40.703670580631226,-73.99816151761108,26.2,,16.8,26.9,83.6
Phoenix,2022-10-30,45,33,Sunny,6.0,1018.8,42,39,51,318,11.0,11177,51,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,5,Good,33.4549686937786,-112.07547563163602,47.2,,31.5,42.9,56.7
Seattle,2022-10-30,20,64,Rainy,3.0,1027.3,17,16,23,64,3.0,7430,66,4.16,0.0,4.16,12.48,0.0,,Rainy,500,10d,2,2,Moderate,47.615123849944005,-122.33784649553365,,,6.2,25.1,71.0
Los Angeles,2022-10-31,35,71,Stormy,4.8,1022.3,36,31,41,102,4.8,6774,54,5.76,0.0,5.76,17.27,0.0,,Stormy,200,11d,3,1,Moderate,34.04485245449688,-118.25165124779534,39.1,,22.6,31.7,57.7
Miami,2022-10-31,31.7,75,Rainy,1.8,1031.6,34.7,29.7,35.7,28,6.8,18115,9,3.7,0.0,3.7,11.09,0.0,,Rainy,500,10d,2,3,Poor,25.75660988825344,-80.18706024634767,35.2,,21.5,11.9,32.6
New York,2022-10-31,25,65,Rainy,3.9,1012.7,23,23,29,43,8.9,14900,13,7.41,0.0,7.41,22.23,0.0,,Rainy,500,10d,8,5,Poor,40.712730256381285,-74.01132071994466,29.5,,16.5,17.3,62.0
Phoenix,2022-10-31,45,45,Snowy,6.9,1020.7,45,40,47,208,7.9,18799,54,0.0,2.54,0.0,,2.54,7.63,Snowy,600,13d,9,5,Moderate,33.457728872970385,-112.08112873252823,49.3,,37.7,52.4,90.5
Seattle,2022-10-31,20,71,Rainy,5.0,1017.4,19,16,26,214,6.0,12746,47,7.01,0.0,7.01,21.04,0.0,,Rainy,500,10d,3,1,Poor,47.614823365853916,-122.33265973182756,,,12.9,24.8,82.9
Los Angeles,2022-11-01,31.7,87,Sunny,4.8,1035,29.7,25.7,33.7,128,6.8,19325,12,0.0,0.0,0.0,,0.0,,Sunny,800,01d,10,4,Moderate,34.05936033100999,-118.23733916664924,33.2,,21.8,12.4,88.3
Miami,2022-11-01,40,77,Cloudy,4.9,1027.1,40,34,42,92,8.9,17401,68,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,2,3,Moderate,25.767769166363863,-80.18584444131987,42.8,,32.6,44.4,48.6
New York,2022-11-01,24.9,58,Sunny,5.0,1029.6,25.9,22.9,28.9,311,9.0,17228,42,0.0,0.0,0.0,,0.0,,Sunny,800,01d,7,3,Poor,40.71623964903072,-74.01243833544683,26.6,,11.6,38.9,85.2
Phoenix,2022-11-01,37.3,50,Sunny,3.5,1012.4,35.3,33.3,40.3,11,3.5,6025,95,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,4,Fair,33.458376781916705,-112.06466056144097,38.9,,24.9,52.9,35.5
Seattle,2022-11-01,10.8,59,Rainy,6.0,1028.1,7.8,7.8,15.8,190,11.0,12179,1,6.7,0.0,6.7,20.11,0.0,,Rainy,500,10d,8,4,Moderate,47.61176969854477,-122.32300723433825,,,1.7,69.6,86.3
Los Angeles,2022-11-02,26.7,75,Rainy,3.2,1035,28.7,21.7,28.7,3,8.2,17751,82,0.89,0.0,0.89,2.68,0.0,,Rainy,500,10d,2,4,Good,34.052151250547126,-118.24637166123246,30.5,,17.1,46.1,68.7
Miami,2022-11-02,40,72,Stormy,5.0,1035,40,38,45,114,10.0,11807,23,5.82,0.0,5.82,17.47,0.0,,Stormy,200,11d,11,3,Good,25.755476751233115,-80.19606154419695,42.1,,29.4,58.8,66.6
New York,2022-11-02,25,66,Cloudy,2.8,1013.2,22,20,27,64,5.8,16855,57,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,5,Fair,40.71385184699984,-74.00217679915743,28.1,,13.0,41.8,78.2
Phoenix,2022-11-02,42.3,43,Sunny,6.6,1012.7,42.3,37.3,45.3,62,11.6,9994,97,0.0,0.0,0.0,,0.0,,Sunny,800,01d,6,5,Good,33.445324972850315,-112.06956608999228,43.8,,35.1,76.5,34.7
Seattle,2022-11-02,20,63,Cloudy,5.1,1028.9,19,15,22,127,5.1,10666,73,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,4,3,Moderate,47.6059101312881,-122.33618369266514,,,6.2,14.3,80.8
Los Angeles,2022-11-03,35,77,Rainy,1.3,1025.7,32,29,41,271,2.3,18679,9,0.86,0.0,0.86,2.59,0.0,,Rainy,500,10d,6,4,Good,34.05438358443703,-118.23720467987087,35.3,,28.7,49.4,36.2
Miami,2022-11-03,29.7,68,Sunny,1.7,1032.6,30.7,26.7,32.7,78,2.7,17982,4,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,4,Moderate,25.766222843017765,-80.18669032699015,31.6,,18.7,25.4,80.6
New York,2022-11-03,25,71,Rainy,5.0,1023.5,26,23,28,30,5.0,6102,64,0.87,0.0,0.87,2.61,0.0,,Rainy,500,10d,5,5,Good,40.71648078075761,-74.01351180641677,28.1,,15.1,51.7,31.9
Phoenix,2022-11-03,45,44,Rainy,5.5,1008.7,46,40,49,227,5.5,14734,80,1.79,0.0,1.79,5.36,0.0,,Rainy,500,10d,5,2,Poor,33.45460258937721,-112.08116108093084,45.3,,33.0,44.1,39.1
Seattle,2022-11-03,17.8,77,Rainy,6.0,1015.0,18.8,12.8,23.8,289,10.0,5900,49,5.91,0.0,5.91,17.74,0.0,,Rainy,500,10d,10,3,Moderate,47.61182647476763,-122.33161724219575,,,7.1,23.5,79.0
Los Angeles,2022-11-04,35,90,Rainy,1.6,1035,34,32,37,117,6.6,6745,46,7.62,0.0,7.62,22.85,0.0,,Rainy,500,10d,2,1,Fair,34.05611072205743,-118.25107257298993,38.2,,26.0,22.2,87.9
Miami,2022-11-04,34.7,89,Rainy,2.4,1032.4,34.7,30.7,40.7,243,3.4,10238,24,3.8,0.0,3.8,11.41,0.0,,Rainy,500,10d,7,1,Fair,25.760351368140096,-80.18486510010275,37.9,,23.7,51.0,54.7
New York,2022-11-04,24.0,66,Rainy,5.8,1030.7,24.0,18.0,30.0,40,7.8,16662,11,4.06,0.0,4.06,12.17,0.0,,Rainy,500,10d,5,3,Fair,40.704731639571335,-74.00999814320333,25.7,,11.2,26.8,92.0
Phoenix,2022-11-04,38.3,41,Sunny,6.0,1020.5,37.3,33.3,43.3,170,11.0,16122,77,0.0,0.0,0.0,,0.0,,Sunny,800,01d,2,5,Fair,33.4481670493052,-112.0786944723205,40.4,,30.0,57.3,37.2
Seattle,2022-11-04,20,68,Snowy,3.8,1021.9,17,17,22,27,5.8,9145,86,0.0,1.47,0.0,,1.47,4.4,Snowy,600,13d,9,2,Moderate,47.61365880753291,-122.32584489036576,,,8.6,75.6,36.4
Los Angeles,2022-11-05,32.7,86,Sunny,1.7,1035,29.7,28.7,38.7,148,2.7,17140,80,0.0,0.0,0.0,,0.0,,Sunny,800,01d,9,5,Fair,34.05121289458986,-118.2481631041082,34.1,,21.3,39.0,76.8
Miami,2022-11-05,36.7,76,Cloudy,3.2,1031.5,38.7,31.7,41.7,0,7.2,13531,76,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,1,4,Poor,25.759399793716387,-80.18828871184537,39.7,,28.3,41.2,57.6
New York,2022-11-05,25,72,Sunny,4.8,1028.1,23,20,31,215,7.8,19357,21,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,4,Fair,40.704951593292215,-74.00029945315968,25.3,,13.3,68.2,77.0
Phoenix,2022-11-05,44.3,36,Cloudy,6.1,1023.2,41.3,38.3,46.3,83,11.1,10563,91,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,9,5,Moderate,33.44543558092185,-112.08365858968577,45.1,,35.3,27.8,33.5
Seattle,2022-11-05,16.8,61,Rainy,6.2,1030.9,14.8,11.8,21.8,95,6.2,15610,68,3.61,0.0,3.61,10.84,0.0,,Rainy,500,10d,9,2,Poor,47.599489420726776,-122.32571509348658,,,8.8,50.7,49.6
Los Angeles,2022-11-06,25.7,76,Rainy,3.4,1030.7,23.7,22.7,27.7,37,4.4,17002,99,3.75,0.0,3.75,11.24,0.0,,Rainy,500,10d,2,1,Good,34.04758999292051,-118.23893471732154,28.8,,18.3,20.1,45.5
Miami,2022-11-06,29.7,60,Sunny,1.6,1028.0,27.7,25.7,32.7,20,2.6,8934,70,0.0,0.0,0.0,,0.0,,Sunny,800,01d,9,2,Good,25.752428769839504,-80.19401503822097,32.2,,21.5,55.4,92.5
New York,2022-11-06,19.1,66,Rainy,4.1,1020.8,18.1,13.1,25.1,281,4.1,19957,39,5.49,0.0,5.49,16.47,0.0,,Rainy,500,10d,7,1,Good,40.72052682869242,-73.99814324731085,,,11.0,38.8,47.6
Phoenix,2022-11-06,43.3,46,Sunny,3.0,1023.7,45.3,38.3,46.3,220,6.0,6095,65,0.0,0.0,0.0,,0.0,,Sunny,800,01d,4,3,Poor,33.44530750758937,-112.0778646158671,47.1,,30.8,54.7,92.7
Seattle,2022-11-06,17.9,72,Rainy,4.3,1015.9,16.9,14.9,20.9,262,6.3,14132,99,3.78,0.0,3.78,11.34,0.0,,Rainy,500,10d,8,4,Fair,47.604013484995434,-122.334121901846,,,4.8,67.0,74.3
Los Angeles,2022-11-07,35,87,Rainy,3.6,1026.0,36,33,37,71,8.6,15886,88,6.65,0.0,6.65,19.96,0.0,,Rainy,500,10d,2,3,Moderate,34.055185232492924,-118.23988126713454,36.6,,20.3,71.0,57.1
Miami,2022-11-07,39.7,87,Cloudy,2.0,1033.3,41.7,37.7,42.7,323,4.0,19598,47,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,8,4,Good,25.766171162934924,-80.1995931619823,43.0,,32.1,57.7,91.7
New York,2022-11-07,24.1,76,Cloudy,5.0,1021.8,23.1,20.1,28.1,198,9.0,14629,68,0.0,0.0,0.0,,0.0,,Cloudy,801,02d,2,2,Good,40.72199014165298,-73.9986198105049,28.3,,14.4,12.3,37.6
Phoenix,2022-11-07,45,50,Sunny,6.0,1019.2,48,43,48,100,10.0,6107,44,0.0,0.0,0.0,,0.0,,Sunny,800,01d,11,2,Poor,33.43887007855289,-112.06629917516649,46.5,,36.8,37.2,55.9
Seattle,2022-11-07,13.9,78,Sunny,4.9,1020.9,13.9,8.9,16.9,313,7.9,6421,80,0.0,0.0,0.0,,0.0,,Sunny,800,01d,6,1,Fair,47.599745906051446,-122.32888893665489,,,0.9,76.2,59.7
